ID	year	author	title	subgenre	genre	form	word_types	size	the	and	i	a	of	you	is	my	it	to_infinitive	in_preposition	not	to_preposition	will_verb	your	me	be	with	but	he	have	this	for_preposition	his	as	all	what	him	thou	are	that_relative	sir	shall	that_demonstrative	if	do	now	by_preposition	we_truePlural	thy	no_adjective	or	they	that_conjunction	she	good	at	thee	would	so_adverbDegree	come	then	am	here	o	how	was	there	her_adjective	them	let	from	more	their	our_truePlural	well	her_personalPronoun	on_preposition	must	may	man	for_conjunction	see	love	when	one	make	yet	which_relative	lord	ye	so_adverbManner	too	know	why	us_truePlural	were	can	should	had	an	than	such	out	upon_preposition	these	never	some	take	say	hath	go	where	like_preposition	up_adverb	did	most	much	give	tell	think	any	nor	mine	has	time	no_exclamation	own	nay	life	men	made	great	been	pray	cannot	thus	into	heart	ever	again	could	still	first	TRUE	away	very	art	both	before	king	nothing	though	lady	aye	hand	those	speak	father	death	look	done	hear	two	in_adverb	name	other	world	wife	only	way	long	so_conjunction	yes	fair	little	down	who_relative	sweet	myself	whose	doth	better	god	old	day	best	till	poore	on_adverb	sure	who_interrogative	being	hast	stand	hope	house	comes	since	without	many	against	faith	put	about	leaue	might	brother	friend	none
130	1588	Porter_Henry	Two_Angry_Women_of_Abington	comedy	comedy	unknown	3284	25932	1.7353077	2.5335493	4.3498383	2.2173376	1.0836033	1.2532778	1.8702761	1.4460897	1.723739	1.1800092	0.9447787	1.4538022	0.724973	1.5193583	0.72882926	1.1375906	0.9447787	0.6594169	1.0990282	0.8715101	0.94092244	0.8020978	0.7018356	0.44732377	0.7134043	0.30464292	0.6594169	0.51287985	0.65170443	0.38562393	0.41261762	0.5244486	0.60157335	0.47817367	0.69797933	0.60157335	0.4588925	0.37791145	0.35477403	0.33549282	0.2159494	0.3123554	0.4396113	0.40876138	0.58229214	0.60157335	0.28150547	0.31621164	0.40490514	0.4318988	0.45503625	0.56301093	0.46660498	0.35863027	0.34706154	0.46660498	0.31621164	0.273793	0.25065556	0.2930742	0.2622243	0.21209316	0.15424958	0.11954342	0.13882461	0.6671294	0.44732377	0.24294308	0.18895572	0.26993677	0.5437298	0.23908684	0.3509178	0.21209316	0.2853617	0.24679932	0.23523061	0.273793	0.050131112	0.069412306	1.095172	0.30849916	0.18124326	0.1850995	0.5167361	0.1465371	0.22366188	0.16581829	0.19666821	0.28150547	0.16967453	0.1272559	0.20052445	0.15039334	0.15039334	0.11183094	0.13496839	0.18124326	0.11954342	0.3740552	0.24679932	0.33934906	0.2853617	0.11954342	0.14268085	0.15424958	0.030849915	0.14268085	0.16196205	0.19666821	0.1272559	0.07326855	0.15810582	0.050131112	0.003856239	0.08869351	0.25836805	0.038562395	0.273793	0.050131112	0.100262225	0.08869351	0.026993675	0.17353077	0.12339966	0.10411847	0.11954342	0.046274874	0.042418633	0.07712479	0.05398735	0.10411847	0.06555607	0.09640598	0.12339966	0.08098102	0.07712479	0.16196205	0.15039334	0.057843592	0	0.050131112	0.069412306	0.007712479	0.20823693	0.08869351	0.015424958	0.10411847	0.19281197	0.042418633	0.1079747	0.08098102	0.1850995	0.09640598	0.06169983	0.084837265	0.038562395	0.026993675	0.23908684	0.023137437	0.13111214	0.11183094	0.17738701	0.09254975	0.069412306	0.06169983	0.12339966	0.015424958	0.015424958	0.069412306	0.011568719	0.14268085	0.1272559	0.22751813	0.015424958	0.11183094	0.06169983	0.08098102	0.034706153	0.050131112	0.06555607	0.14268085	0.038562395	0.05398735	0.15039334	0.05398735	0.084837265	0.08869351	0.042418633	0.042418633	0.05398735	0.011568719	0.13882461	0.069412306	0.06555607	0.08869351	0.09254975	0.034706153	0.06169983	0.057843592
131	1619	Rowley_William	Alls_Lost_by_Lust	Tragedy	tragedy	unknown	3175	16479	2.5122883	2.2877603	3.2162147	2.1967351	1.4078524	1.9661387	1.6991322	1.8872504	1.438194	1.0376843	1.1893926	1.1893926	0.977001	1.3168275	1.1529826	1.2075975	1.086231	0.77674615	0.8192245	0.497603	0.87383944	0.75854117	0.7524728	0.41871473	0.60076463	0.52187634	0.5279447	0.2670065	0.7706778	0.52187634	0.36409977	0.3094848	0.5461497	0.46119303	0.48546636	0.46726137	0.46119303	0.33375812	0.33375812	0.5582863	0.31555313	0.29734814	0.29734814	0.17598155	0.515808	0.29734814	0.30341646	0.52187634	0.4126464	0.1881182	0.28521147	0.3762364	0.27307484	0.25486985	0.41871473	0.18204989	0.29127982	0.40050974	0.4308514	0.1881182	0.21239153	0.35803142	0.3094848	0.2063232	0.18204989	0.21845986	0.3762364	0.1638449	0.40050974	0.2670065	0.09709327	0.2063232	0.24273318	0.20025487	0.12136659	0.26093817	0.19418654	0.27914315	0.21845986	0.2063232	0.030341648	0.1638449	0.2670065	0.2063232	0.14563991	0.13957158	0.16991322	0.24273318	0.26093817	0.19418654	0.17598155	0.20025487	0.14563991	0.1881182	0.2063232	0.12743492	0.11529826	0.15170823	0.16991322	0.14563991	0.048546635	0.09102494	0.12743492	0.048546635	0.13957158	0.09709327	0.072819956	0.1031616	0.19418654	0.072819956	0.13957158	0.1031616	0.11529826	0.13350324	0.2245282	0.12136659	0.07888828	0.16991322	0.060683295	0.08495661	0.048546635	0.036409978	0.054614965	0.13350324	0.09102494	0.072819956	0.12743492	0.10922993	0.17598155	0.1031616	0.1031616	0.060683295	0.054614965	0.08495661	0.048546635	0.09709327	0.08495661	0.14563991	0.1031616	0.06675162	0.2245282	0.06675162	0.042478304	0.2245282	0.054614965	0.11529826	0.13957158	0.20025487	0.13957158	0.048546635	0.11529826	0.12743492	0.060683295	0.1031616	0.048546635	0.06675162	0.030341648	0.036409978	0.048546635	0.054614965	0.09709327	0.08495661	0.09102494	0.060683295	0.060683295	0.06675162	0.060683295	0.048546635	0.08495661	0.1031616	0.030341648	0.012136659	0.11529826	0	0.042478304	0.054614965	0.11529826	0.042478304	0.09709327	0.07888828	0.030341648	0.09102494	0.1031616	0.15777656	0.042478304	0.042478304	0.018204989	0.030341648	0.012136659	0.024273317	0.07888828	0.072819956	0.030341648	0.012136659	0.042478304	0.024273317	0.060683295	0.23666485	0.07888828	0.07888828
132	1611	Rowley_William	New_Wonder	comedy	comedy	verse	3381	22560	2.393617	2.3005319	3.8475177	1.8218085	1.2588652	2.606383	1.626773	2.0345745	1.6134752	1.1879432	1.1702127	1.0593972	0.93971634	1.25	1.343085	1.0682625	0.9574468	0.7402482	0.8421986	0.7225177	0.8953901	0.81560284	0.8599291	0.660461	0.55407804	0.4964539	0.43439716	0.6826241	0.5097518	0.5407801	0.42996454	1.3519504	0.5008865	0.55851066	0.54521275	0.44769505	0.55407804	0.32358155	0.20390071	0.3324468	0.42996454	0.17287233	0.27482268	0.26152483	0.07978723	0.51861703	0.45656028	0.3324468	0.5363475	0.30141845	0.2969858	0.3324468	0.28812057	0.26595744	0.27039006	0.20833333	0.31914893	0.27039006	0.07092199	0.3324468	0.34574467	0.35017732	0.16843972	0.11968085	0.1108156	0.3280142	0.1462766	0.1861702	0.28368795	0.21276596	0.20390071	0.26152483	0.28812057	0.33687943	0.1640071	0.22606383	0.3102837	0.27925533	0.15514185	0.06648936	0.044326242	0.20833333	0.16843972	0.21276596	0.18173759	0.12411348	0.21719858	0.24379432	0.1640071	0.35017732	0.15514185	0.15957446	0.16843972	0.14184397	0.07535461	0.1108156	0.23492908	0.20833333	0.2393617	0.13297872	0.06648936	0.19946809	0.16843972	0.06648936	0.17287233	0.19946809	0.07535461	0.115248226	0.17287233	0.07978723	0.115248226	0.09751773	0.115248226	0.2526596	0.15957446	0.10638298	0.1108156	0.16843972	0.19060284	0.035460994	0.044326242	0.0930851	0.044326242	0.09751773	0.09751773	0.12411348	0.08421986	0.10638298	0.1108156	0.10638298	0.15514185	0.10638298	0.115248226	0.10638298	0.044326242	0.101950355	0.048758864	0.07978723	0.13741134	0.10638298	0.03102837	0.06205674	0.07535461	0.026595745	0.14184397	0.088652484	0.06648936	0.1285461	0.27039006	0.008865248	0.09751773	0.03102837	0.07978723	0.13741134	0.088652484	0.1285461	0.088652484	0.03102837	0.13741134	0.048758864	0.07978723	0.07092199	0.101950355	0.10638298	0.115248226	0.07092199	0.08421986	0.05319149	0.088652484	0.06648936	0.039893616	0.004432624	0.11968085	0.004432624	0.088652484	0.048758864	0.101950355	0.06648936	0.15957446	0.039893616	0.06648936	0.026595745	0.06648936	0.035460994	0.048758864	0.07535461	0.115248226	0.06205674	0.048758864	0.035460994	0.06205674	0.05319149	0.022163121	0.06205674	0.048758864	0	0.088652484	0.15514185	0.048758864	0.07092199
133	1603	Shakespeare_William	Alls_Well	comedy	comedy	unknown	3668	22829	3.0794165	2.571291	3.2239695	1.9186122	2.0412633	2.137632	1.971177	1.6601691	1.7872005	1.2177494	1.3929651	1.0994787	1.0425336	0.9330238	0.97244734	0.8848395	0.83227473	0.6614394	0.8191336	1.1257612	0.8629375	0.757808	0.66581976	1.046914	0.5387884	0.42051777	0.5782119	0.77532965	0.43803933	0.42051777	0.62201583	0.42927855	0.5081256	0.41613737	0.4774629	0.46870208	0.23216085	0.41175696	0.3986158	0.37233344	0.35481185	0.2584432	0.28472558	0.4643217	0.44241974	0.389855	0.29348636	0.34605107	0.41175696	0.2628236	0.20587848	0.16207455	0.3372903	0.24092163	0.16207455	0.17083535	0.45118052	0.28910595	0.35919225	0.24092163	0.21901967	0.31100792	0.30662754	0.1270314	0.38109422	0.35919225	0.41175696	0.23216085	0.20587848	0.1971177	0.17521574	0.1971177	0.17083535	0.267204	0.2715844	0.23216085	0.21463928	0.21463928	0.37233344	0.4468001	0.017521573	0.29786676	0.18397652	0.36795303	0.1314118	0.16207455	0.2628236	0.18835692	0.15331377	0.22778046	0.20587848	0.19273731	0.16207455	0.14455298	0.21025889	0.09198826	0.15769416	0.10950983	0.16207455	0.2628236	0.22778046	0.15769416	0.16207455	0.09198826	0.08760787	0.15331377	0.17959613	0.11827062	0.17083535	0.096368656	0.17521574	0.096368656	0.07446669	0.18835692	0.12265101	0.1314118	0.08322747	0.16645494	0.08322747	0.10950983	0.07008629	0.07446669	0.20149809	0.07446669	0.10512944	0.11389023	0.035043146	0.096368656	0.0657059	0.10512944	0.11827062	0.08322747	0.03942354	0.096368656	0.0657059	0.1270314	0.16207455	0.08760787	0.096368656	0.10512944	0.14017259	0.11389023	0.096368656	0.030662753	0.096368656	0.096368656	0.061325505	0.18397652	0.0657059	0.07884708	0.0657059	0.096368656	0.096368656	0.07008629	0.02628236	0.08322747	0.096368656	0.0657059	0.1357922	0.043803934	0.056945115	0.035043146	0.10950983	0.035043146	0.07884708	0.05256472	0.07008629	0.05256472	0.0657059	0.061325505	0.11389023	0.02628236	0.0657059	0.08760787	0.0657059	0.05256472	0.03942354	0.07446669	0.12265101	0.061325505	0.048184328	0.043803934	0.043803934	0.043803934	0.043803934	0.08760787	0.05256472	0.07884708	0.07008629	0.043803934	0.08322747	0.08760787	0.05256472	0.08322747	0.035043146	0.10950983	0.096368656	0.043803934	0.035043146	0.07446669
134	1606	Shakespeare_William	Antony_and_Cleopatra	Tragedy	tragedy	unknown	4085	24106	3.4348295	2.4848585	2.3894465	1.2362068	1.924832	1.526591	1.8543102	1.2984319	1.5099975	1.0329379	1.1407949	1.0785697	1.1283498	0.049780138	0.58906496	1.0329379	0.79233384	0.75499874	0.7467021	0.9831577	0.9582676	0.69692194	0.55172986	0.87530077	0.5641749	0.42313117	0.62640005	0.7591471	0.7591471	0.35675764	0.49780136	0.32771924	0.53098816	0.36920267	0.37335104	0.5019497	0.36505434	0.40238944	0.5475815	0.45631793	0.35675764	0.24890068	0.28208745	0.39409277	0.36505434	0.360906	0.3069775	0.46046627	0.29453248	0.23230731	0.38164774	0.25719738	0.21571393	0.21156558	0.3982411	0.25304905	0.2696424	0.29038414	0.2696424	0.23230731	0.41068614	0.33186758	0.28208745	0.27379075	0.44802123	0.3443126	0.240604	0.28623578	0.21986228	0.1576371	0.17008214	0.21986228	0.2032689	0.16178545	0.31112587	0.1576371	0.2986808	0.18252717	0.4438729	0.22401062	0.01659338	0.28208745	0.15348876	0.1949722	0.11200531	0.27379075	0.17423049	0.14104372	0.26549408	0.20741723	0.18252717	0.21156558	0.1493404	0.1493404	0.240604	0.091263585	0.17837882	0.11200531	0.2032689	0.22401062	0.17837882	0.22401062	0.21156558	0.17008214	0.15348876	0.28623578	0.24890068	0.11200531	0.21156558	0.120302	0.11615366	0.020741723	0.091263585	0.2032689	0.091263585	0.13689537	0.095411934	0.08711524	0.10785697	0.0746702	0.08711524	0.13689537	0.19912055	0.06637352	0.07881855	0.10370862	0.099560276	0.0746702	0.15348876	0.06222517	0.07881855	0.0746702	0.06637352	0.045631792	0.05807683	0.0746702	0.082966894	0.091263585	0.082966894	0.095411934	0.029038414	0.08711524	0.099560276	0.07881855	0.05807683	0.10370862	0.07052186	0.1576371	0.024890069	0.14104372	0.099560276	0.15348876	0.1576371	0.020741723	0.045631792	0.0746702	0.06637352	0.17008214	0.05807683	0.041483447	0.120302	0.045631792	0.06222517	0.029038414	0	0.0373351	0.0373351	0.082966894	0.03318676	0.082966894	0.0746702	0.020741723	0.082966894	0.020741723	0.024890069	0.06222517	0.099560276	0.10370862	0.053928483	0.07881855	0.03318676	0.029038414	0.10370862	0.10370862	0.045631792	0.03318676	0.020741723	0.0373351	0.06222517	0.029038414	0.06637352	0.095411934	0.00829669	0.06222517	0.029038414	0.07881855	0.091263585	0.05807683	0.041483447	0.045631792
135	1599	Shakespeare_William	As_You_Like_It	comedy	comedy	mixed	3499	21457	3.1551476	3.0432959	3.294962	2.0878968	1.9713846	2.4607353	1.6498113	1.1930839	1.1697814	1.2117258	1.4307685	1.1697814	0.84820807	1.0392879	0.89947337	1.0858927	0.8621895	0.8901524	0.8948129	1.0486089	0.78762174	0.7596589	0.6338258	0.7736403	0.7549984	0.42410403	0.4893508	0.713054	0.6664492	0.51265323	0.64314675	0.3169129	0.3169129	0.4287645	0.6571282	0.568579	0.27030805	0.38682014	0.33089435	0.34021533	0.50799274	0.26564756	0.30759192	0.54993707	0.26564756	0.5312951	0.26564756	0.41944355	0.34021533	0.23768467	0.32623386	0.32157338	0.3448758	0.29827097	0.2330242	0.27496853	0.41012257	0.28895	0.21438225	0.16777742	0.19107984	0.2004008	0.3774992	0.14913549	0.13049355	0.34953627	0.26564756	0.2609871	0.18175887	0.15845644	0.3728387	0.32157338	0.17709838	0.5219742	0.2609871	0.21438225	0.15379596	0.24234515	0.2609871	0.08388871	0.009320968	0.29827097	0.144475	0.19107984	0.26564756	0.16311693	0.21438225	0.17709838	0.16311693	0.2004008	0.16311693	0.3169129	0.16311693	0.20506129	0.2004008	0.14913549	0.13515402	0.13981451	0.15845644	0.2004008	0.24234515	0.25166613	0.09320968	0.18175887	0.06058629	0.25166613	0.16777742	0.15379596	0.15845644	0.12583306	0.12117258	0.10253064	0.1165121	0.15379596	0.013981451	0.2004008	0.13981451	0.13049355	0.08388871	0.11185161	0.065246776	0.11185161	0.055925805	0.10253064	0.1165121	0.11185161	0.07456774	0.13981451	0.13515402	0.1165121	0.07922822	0.11185161	0.041944355	0.07456774	0.10719112	0.07456774	0.16311693	0.12583306	0.041944355	0.08388871	0.004660484	0.06058629	0.08854919	0.018641936	0.09320968	0.07456774	0.04660484	0.13049355	0.1724379	0.032623388	0.12117258	0.018641936	0.065246776	0.08388871	0.07922822	0.055925805	0.07456774	0.13515402	0.032623388	0.032623388	0.041944355	0.018641936	0.097870156	0.05126532	0.11185161	0.10719112	0.055925805	0.12583306	0.08388871	0.05126532	0.027962903	0.1165121	0.13981451	0.10253064	0.13049355	0.07922822	0.027962903	0.07922822	0.10253064	0.041944355	0.05126532	0.065246776	0.07922822	0.055925805	0.018641936	0.041944355	0.05126532	0.10719112	0.03728387	0.055925805	0.10719112	0.07456774	0.08388871	0.05126532	0.032623388	0.069907255	0.065246776	0.17709838	0.032623388	0.055925805
136	1594	Shakespeare_William	Comedy_of_Errors	comedy	comedy	unknown	2623	14491	2.9466565	2.9880617	3.436616	1.6492996	1.4836795	2.1047547	1.3939687	1.8287213	1.2421503	1.0558277	1.421572	1.1593403	1.173142	0.9040094	0.8281002	1.8218205	0.5727693	0.89710855	0.75909185	1.0903319	0.60727346	0.8073977	0.9454144	0.7038852	0.38644677	0.2967359	0.5934718	0.710786	0.9247119	0.31743842	0.6141743	0.7866952	0.18632254	0.46235594	0.42785177	0.30363673	0.31743842	0.55896765	0.3519426	0.40714926	0.2553309	0.34504175	0.2346284	0.48305845	0.37264508	0.20012422	0.5382651	0.45545512	0.31053758	0.19322339	0.3381409	0.28983507	0.40714926	0.3933476	0.20012422	0.2553309	0.2967359	0.32433924	0.26223174	0.22772756	0.24843006	0.45545512	0.22082672	0.18632254	0.17942171	0.20702505	0.20702505	0.2760334	0.09661169	0.16562004	0.3933476	0.17252088	0.2346284	0.13111587	0.2553309	0.20702505	0.16562004	0.13111587	0.12421503	0.062107515	0	0.26223174	0.15871921	0.28983507	0.2346284	0.28983507	0.24152923	0.08281002	0.12421503	0.26913255	0.19322339	0.1173142	0.13111587	0.17942171	0.17942171	0.20012422	0.17252088	0.21392588	0.12421503	0.21392588	0.2346284	0.31743842	0.20702505	0.103512526	0.089710854	0.38644677	0.089710854	0.1173142	0.1173142	0.18632254	0.15871921	0.1173142	0.13111587	0.16562004	0	0.22082672	0.1380167	0.089710854	0.1173142	0.11041336	0.06900835	0.103512526	0.062107515	0.07590918	0.1173142	0.06900835	0.11041336	0.048305847	0.062107515	0.020702505	0.1173142	0.103512526	0.05520668	0.05520668	0.048305847	0.09661169	0.06900835	0.15181836	0.103512526	0.07590918	0	0.08281002	0.08281002	0.01380167	0.1173142	0.089710854	0.048305847	0.103512526	0.02760334	0.05520668	0.06900835	0.04140501	0.09661169	0.12421503	0.12421503	0.11041336	0.103512526	0.04140501	0.2346284	0.006900835	0.04140501	0.1173142	0.048305847	0.020702505	0.09661169	0.01380167	0.048305847	0.07590918	0.06900835	0.07590918	0.048305847	0.11041336	0.04140501	0.08281002	0.034504175	0.09661169	0.01380167	0.17252088	0.07590918	0.02760334	0.089710854	0.062107515	0.1173142	0.09661169	0.04140501	0.05520668	0.14491753	0.09661169	0.11041336	0.06900835	0.034504175	0.103512526	0.02760334	0.05520668	0.048305847	0.05520668	0.048305847	0.07590918	0.048305847	0.089710854
137	1608	Shakespeare_William	Coriolanus	Tragedy	tragedy	unknown	4195	26951	3.9108012	2.5082557	2.1446328	1.4025453	1.9145857	2.3969426	1.4322288	0.9535824	1.4210975	1.4099662	1.2875218	1.0426329	1.1650773	0.7940336	1.1131313	0.6233535	0.8014545	0.9721346	0.712404	1.4322288	1.0315017	0.6307744	0.7161144	1.0055286	0.8237171	0.4638047	0.64932656	0.95729285	0.37104374	0.59367	0.53801346	0.31167674	0.46009424	0.3153872	0.45267338	0.47122556	0.25230974	0.37104374	0.7754814	0.3487811	0.33393937	0.2560202	0.50090903	0.3970168	0.055656563	0.33022892	0.296835	0.2485993	0.41185856	0.15212794	0.30425587	0.237468	0.17068012	0.2560202	0.19294275	0.22262625	0.3450707	0.19294275	0.07049831	0.53059256	0.33393937	0.2671515	0.36733332	0.4563838	0.60851175	0.296835	0.018552188	0.18181144	0.23375756	0.14099662	0.17068012	0.15212794	0.14099662	0.10389225	0.30425587	0.296835	0.22633669	0.20036362	0.36733332	0.04823569	0.0296835	0.27457237	0.13357575	0.21520537	0.12986532	0.44154206	0.28199324	0.16325925	0.19665319	0.2671515	0.17439055	0.415569	0.12986532	0.19665319	0.23004712	0.12986532	0.13357575	0.122444436	0.122444436	0.27086192	0.1892323	0.2485993	0.19294275	0.17068012	0.12615487	0.23004712	0.18552187	0.07049831	0.16325925	0.13357575	0.1484175	0.055656563	0.118734	0.092760935	0.13357575	0.122444436	0.14470705	0.13728619	0.10389225	0.040814813	0.10018181	0.1484175	0.118734	0.118734	0.15583837	0.16325925	0.118734	0.063077435	0.11502356	0.11131313	0.0890505	0.107602686	0.063077435	0.0890505	0.107602686	0.092760935	0.092760935	0.059367	0.066787876	0.17439055	0.003710438	0.04823569	0.11131313	0.018552188	0.08162963	0.04823569	0.09647138	0.2077845	0.022262625	0.07420875	0.055656563	0.11131313	0.20407405	0.04823569	0.059367	0.118734	0.077919185	0.077919185	0.077919185	0.07420875	0.122444436	0.037104376	0.077919185	0.025973063	0	0.059367	0.10389225	0.14470705	0.033393938	0.04452525	0.07420875	0.033393938	0.063077435	0.033393938	0.059367	0.033393938	0.063077435	0.051946126	0.066787876	0.09647138	0.0296835	0.022262625	0.11131313	0.07049831	0.092760935	0.040814813	0.059367	0.037104376	0.059367	0.04452525	0.08162963	0.16696969	0.022262625	0.077919185	0.055656563	0.07049831	0.059367	0.003710438	0.037104376	0.022262625
138	1610	Shakespeare_William	Cymbeline	Tragicomedy	tragicomedy	unknown	4369	27153	3.4066217	2.4159393	2.8173683	1.6093986	2.06607	1.5688875	1.7162008	1.4142084	1.5652046	1.1674585	1.1269473	1.0459249	1.1711413	0.8102235	0.8581004	0.8507347	0.9538541	0.76602954	0.8323206	0.7918094	0.8065407	0.8065407	0.66291016	0.8212721	0.85441756	0.42720878	0.51927966	0.6334475	0.622399	0.46403712	0.6076677	0.34250358	0.32777226	0.4087946	0.4161603	0.3646006	0.2357014	0.43825728	0.45667145	0.4824513	0.4087946	0.35723493	0.22097006	0.38301477	0.42352596	0.30567524	0.28357825	0.3204066	0.31672376	0.39406326	0.19519022	0.2467499	0.33145508	0.28357825	0.30199242	0.29094392	0.47508562	0.26148123	0.40142894	0.2688469	0.22097006	0.40511176	0.40142894	0.23938423	0.39406326	0.17309321	0.3130409	0.3240894	0.22097006	0.15467905	0.17677605	0.19519022	0.12521636	0.10311936	0.23938423	0.26516408	0.2357014	0.22097006	0.45298862	0.20992155	0.014731337	0.25411558	0.18782455	0.17677605	0.12521636	0.2798954	0.23201856	0.17309321	0.2467499	0.29830956	0.11048503	0.33513793	0.22097006	0.121533535	0.19887306	0.14363053	0.12521636	0.17677605	0.17677605	0.1288992	0.29094392	0.106802195	0.19887306	0.14363053	0.10311936	0.21360439	0.16941038	0.11416786	0.106802195	0.06260818	0.14731337	0.047876846	0.15099621	0.17309321	0.02577984	0.16572754	0.088388026	0.10311936	0.08470519	0.121533535	0.073656686	0.18782455	0.11416786	0.13258204	0.088388026	0.092070855	0.11416786	0.06629102	0.092070855	0.06629102	0.088388026	0.121533535	0.09575369	0.106802195	0.11048503	0.092070855	0.08102235	0.1178507	0.06997385	0.06997385	0.12521636	0.09943653	0.12521636	0.106802195	0.073656686	0.092070855	0.106802195	0.121533535	0.11416786	0.09575369	0.088388026	0.09943653	0.08470519	0.106802195	0.055242516	0.073656686	0.06629102	0.07733952	0.018414171	0	0.08102235	0.073656686	0.12521636	0.022097006	0.055242516	0.029462675	0.055242516	0.14363053	0.044194013	0.08102235	0.11416786	0.073656686	0.06629102	0.007365669	0.05155968	0.05155968	0.08102235	0.040511176	0.08470519	0.06260818	0.044194013	0.06997385	0.16941038	0.06260818	0.07733952	0.05892535	0.011048503	0.06629102	0.073656686	0.055242516	0.08470519	0.07733952	0.029462675	0.073656686	0.036828343	0.106802195	0.06260818	0.06260818	0.036828343	0.06629102
139	1601	Shakespeare_William	Hamlet_Prince_of_Denmark	Tragedy	tragedy	mixed	4815	29172	3.650761	3.0063074	2.0190594	1.6831208	2.231592	1.8853695	1.6762649	1.73454	1.9710681	1.1003702	1.4603044	1.0592349	1.3231866	0.78842723	0.80899495	0.7918552	0.75071985	0.86727	0.8981215	0.77128756	0.6375977	1.0146716	0.5141917	0.990676	0.7747155	0.38050184	0.72672427	0.63074183	0.35993418	0.40449747	0.4833402	0.2536679	0.3907857	0.4079254	0.4147813	0.5381873	0.32908267	0.36336213	0.4079254	0.29137528	0.3462224	0.39764157	0.29480323	0.4764843	0.1611134	0.3530783	0.2845194	0.20224874	0.2776635	0.2845194	0.35650623	0.20224874	0.185109	0.21253256	0.35993418	0.30508706	0.308515	0.30508706	0.19539285	0.24338406	0.35650623	0.31879884	0.31879884	0.17825311	0.28109145	0.26395175	0.10969423	0.32908267	0.19882078	0.24681202	0.17825311	0.2845194	0.14397368	0.22624435	0.1919649	0.14740162	0.17825311	0.14740162	0.20910463	0.7301522	0.010283833	0.32565475	0.1611134	0.25709584	0.19882078	0.21253256	0.12683395	0.11312217	0.185109	0.14397368	0.16454133	0.16454133	0.1919649	0.185109	0.17139722	0.16454133	0.09941039	0.17482518	0.12340601	0.17825311	0.2228164	0.23652817	0.185109	0.21253256	0.11312217	0.21938846	0.27423558	0.17139722	0.19882078	0.15768546	0.16454133	0.04456328	0.12683395	0.09941039	0.034279447	0.16454133	0.10969423	0.12683395	0.08569861	0.10969423	0.041135333	0.10283834	0.08912656	0.0925545	0.09598245	0.09598245	0.14397368	0.0925545	0	0.054847114	0.10969423	0.09941039	0.068558894	0.05827506	0.08227067	0.07884273	0.21253256	0.05827506	0.08569861	0.068558894	0.22967228	0.10626628	0.08227067	0.04456328	0.12683395	0.06513095	0.068558894	0.21253256	0.17482518	0.12683395	0.12340601	0.075414784	0.11312217	0.07198684	0.054847114	0.037707392	0.047991224	0.07884273	0.027423557	0.020567667	0.041135333	0.05827506	0.047991224	0.017139724	0.07198684	0.05827506	0.08912656	0.047991224	0.05827506	0.034279447	0.10626628	0.0925545	0.05141917	0.08227067	0.061703004	0.07198684	0.037707392	0.054847114	0.07198684	0.09941039	0.030851502	0.08912656	0.034279447	0.09941039	0.054847114	0.027423557	0.013711778	0.05827506	0.05141917	0.061703004	0.054847114	0.0925545	0.034279447	0.07198684	0.068558894	0.10283834	0.10969423	0.030851502	0.041135333	0.037707392
